,station,id,name,category,menu,tel,addr,lat,lng,ribbonType,priceRange
3408,마들,29380,파이브익스트랙츠,"['디저트/차/베이커리', '디저트카페', '커피전문점']","하리오드립커피(8천원), 니트로커피(6천원), 니트로티, 오렌지탄산에스프레소(7천원) 베리에이션커피(5천원~7천원), 크루아상, 마들렌(각 2천5백원), 팽오쇼콜라(3천원)",070-4063-5525,서울특별시 성북구 성북동 97-28,37.593553,126.996371,RIBBON_ONE,1만원 미만
3409,마들,30785,파크프리베,"['디저트/차/베이커리', '디저트카페', '이탈리아식']","베리에이션커피(6천원~8천원), 라테(8천원), 티(7천원), 케이크(6천원~8천원), 마카롱(3천원), 휘낭시에(2천원), 마들렌(1천5백원), 피자(1만8천원~2만3천원), 파스타(1만8천원~2만3천원), 리조토(1만9천원), 스테이크(4만3천원~4만7천원)",031-873-9200,경기도 의정부시 장암동 98-23,37.7062313364754,127.060990898967,RIBBON_ONE,4~10만원대
3410,마들,31149,프리퍼,"['디저트/차/베이커리', '커피전문점']","프리퍼스페셜(4천5백원, 5천원), 커피(3천원~6천원), 레몬마들렌, 피낭시에(각 2천5백원), 베리베리크루아상(4천원), 소시지크루아상(4천5백원), 인절미티라미수(각 5천원)",02-2690-0962,서울특별시 서초구 서초동 1475-5 성원빌딩,37.4820788271549,127.011429837981,RIBBON_ONE,1만원 미만
3411,마들,29510,MWM,"['디저트/차/베이커리', '카페']","에어로프레스커피(5천5백원~7천원), 라테, 스파클링티(각 6천원), 차(5천원), 얼그레이마들렌(2천원), 녹차스콘+오렌지잼(4천원)",070-7913-7407,서울특별시 중구 저동2가 69-1,37.56442724906243,126.98989919728942,NOT,1만원 미만
3412,마들,29974,그러므로part2,"['디저트/차/베이커리', '카페']","메리하하(5천원), 딸기차, 진저라테, 괜찮아요, 레몬차, 레몬에이드(각 6천원), 베리에이션커피(4천원~6천원), 핸드드립(6천원), 아이스크림(4천5백원)",070-8844-2984,제주특별자치도 제주시 노형동 128,33.4684554530705,126.485937143146,NOT,1만원 미만
3413,마들,24994,듀팜,"['디저트/차/베이커리', '베이커리']","마들렌(1천5백원), 롤치즈식빵(4천원), 미니타르트(4천5백원), 타르트(1만5천원~1만8천원), 커피류(2천원~4천원), 차(3천원~4천원)",031-701-3553,경기도 성남시 분당구 서현동 260-4 덕산빌딩,37.386569,127.122116,NOT,1만원 미만
3414,마들,30512,로우키,"['디저트/차/베이커리', '커피전문점']","에스프레소(4천원), 아메리카노(4천원),  콜드브루(4천5백원), 카페라테(4천원), 바닐라라테(4천5백원), 캐러멜라테(5천원), 롤케이크(5천5백원), 마들렌(2천8백원)",,서울특별시 성동구 성수동2가 302-16,37.544198024387065,127.051581189409,NOT,1만원 미만
3415,마들,30807,롱브르378,"['디저트/차/베이커리', '디저트카페']","스콘(3천5백원~4천원), 마들렌(3천원~3천5백원), 페이스트리(3천5백원~6천5백원), 크루아상(3천5백원~5천3백원), 오페라케이크(8천원), 쇼송오폼므(5천3백원)",02-417-0378,서울특별시 송파구 송파동 57-9,37.5112193646564,127.108309794125,NOT,1만원 미만
3416,마들,31377,르솔레이,"['디저트/차/베이커리', '베이커리']","에스프레소(4천원), 카페라테(hot 4천5백원, iced 5천원), 크렘프레소(5천원), 플랫화이트(5천5백원), 바닐라라테(hot 5천원, iced 5천5백원), 마들렌시리즈(2천8백원~3천9백원), 헤이즐피낭시에(2천5백원)",010-8930-6371,서울특별시 서대문구 연희동 192-4,37.566369078023,126.927985320567,NOT,1만원 미만
3417,마들,30492,리리컬디저트,"['디저트/차/베이커리', '디저트카페', '마카롱']","마카롱(2천3백원~2천8백원), 파운드케이크(4천5백원), 피낭시에(2천3백원), 마들렌(2천2백원), 커피(4천원~5천원), 차(4천원~4천5백원)",010-5701-2514,대전광역시 유성구 죽동 714-13,36.37168205789262,127.33781130075664,NOT,1만원 미만
3418,마들,30511,리묘,"['디저트/차/베이커리', '베이커리', '카페']","리묘브루잉커피(4천5백원), 오늘의커피, 바닐라빈우유(각 5천원), 아인슈페너, 바닐라빈라테, 이달의차(각 6천원), 싱글오리진, 수제과일차(각 6천5백원), 카페라테, 카푸치노(각 5천5백원), 인절미프레소, 단호박라테, 말차라테(각 7천5백원)",055-634-1811,경상남도 거제시 둔덕면 하둔리 405-14,34.8391868224981,128.50716785293565,NOT,1만원 미만
3419,마들,29443,리얼커피,"['디저트/차/베이커리', '커피전문점']","핸드드립커피(5천원), 베리에이션커피(4천원~5천5백원), 뉴욕치즈케이크(4천5백원), 비스코티(2천원), 마들렌, 피낭시에(3천원), 무화과파운드(6천원)",070-8884-1660,전라북도 전주시 완산구 고사동 251-1,35.821559200546346,127.14321694936433,NOT,1만원 미만
3420,마들,12517,마들렌과자점,"['디저트/차/베이커리', '베이커리']","케익(1만2천원~2만7천원), 쿠키(1천5백원~3천원), 카스테라(2천5백원~5천5백원), 빵(1천원~3천5백원), 마카롱(1천원), 수제잼(7천원~8천원)",042-476-1948,대전광역시 유성구 지족동 910-14,36.374164,127.320189,NOT,1만원 미만
3421,마들,12519,마들렌베이커리(범어점),"['디저트/차/베이커리', '베이커리']","월넛조프트(4천5백원), 커피(3천원~4천3백원), 야채빵(2천5백원), 모닝샌드위치(2천5백원), 생크림앙빵(1천8백원)",053-752-7737,대구광역시 수성구 범어동 2234 범어에스케이뷰아파트1단지,35.85632880292,128.634506508151,NOT,1만원 미만
3422,마들,31074,미진과자점,"['디저트/차/베이커리', '베이커리']","벚꽃빵(10개 1만원), 벚꽃롤(1만3천원), 허니마들렌(1천3백원), 벚꽃크림치즈타르트(2천4백원), 통영꿀빵(6천원), 호두파이(2천8백원), 인절미빵(2천5백원)",055-545-3133,경상남도 창원시 진해구 충무동 23-10,35.151815090165,128.66605694706,NOT,1만원 미만
3423,마들,31188,바아,"['디저트/차/베이커리', '디저트카페']","커피(4천5백원~5천5백원), 티(6천원~6천5백원), 바스페셜(6천원~7천원), 천도복숭아에이드(6천5백원), 프레즐머랭쿠키(4천5백원), 레몬마들렌(3천8백원), 샌드위치케이크(5천5백원), 피낭시에(2천4백원), 카눌레(2천9백원)",070-4032-8198,서울특별시 용산구 한남동 684-43,37.5355258112657,127.000476672498,NOT,1만원 미만
3424,마들,29266,비스킷플로어,"['디저트/차/베이커리', '커피전문점']","에스프레소, 아메리카노(각 3천5백원), 카페라테, 플랫화이트(각 4천원), 스퀴즈레몬, 콜드딸기라테(각 5천원), 마들렌(1천5백원~2천원)",02-9970-8610,서울특별시 노원구 공릉동 561-22,37.623093,127.077596,NOT,1만원 미만
3425,마들,31255,빠띠쓰리애나스,"['디저트/차/베이커리', '베이커리', '팥빵']","단팥빵(2천5백원), 파운드케익(7천원), 피낭시에(1천원), 초코슈크림, 레몬마들렌(각 1천8백원), 생크림카스테라(6천5백원), 마늘바게트, 초코칩스콘(각 4천원), 수제초콜릿(2천원), 모닝샌드위치(3천5백원), 초코파이(3천원)",031-716-3994,경기도 성남시 분당구 구미동 189-1 성우스타우스오피스텔,37.3376957415072,127.110983963924,NOT,1만원 미만
3426,마들,27725,시간이머무는홍차가게,"['디저트/차/베이커리', '서양차전문점']","홍차(7천5백원~9천5백원), 애프터눈티세트(2인 이상, 1인 2만원), 마들렌(2천원), 스콘(4천5백원~5천원)",070-4843-3541,서울특별시 서대문구 연희동 69-3,37.56831,126.9326,NOT,1만원 미만
3427,마들,31178,시그너스커피바,"['디저트/차/베이커리', '커피전문점']","베리에이션커피(4천원~4천8백원), 아인슈페너(6천원), 커피젤리라테, 진저라테(각 6천원), 레몬티, 레몬에이드(각 5천5백원), 에그타르트(2천8백원), 쇼콜라타르트(3천원), 레어치즈케이크(5천원), 마들렌(2천5백원)",,울산광역시 남구 달동 121-2,35.5358801934194,129.328194341734,NOT,1만원 미만
3428,마산,27114,몬스터로스터스,"['디저트/차/베이커리', '커피전문점']","에스프레소, 아메리카노(각 3천8백원), 브루잉커피(4천5백원, 5천원), 카페라테(4천원), 카야토스트(2천원) ",070-8790-8980,경상남도 창원시 마산합포구 해운동 43-5 고구려,35.180326,128.563695,RIBBON_TWO,1만원 미만
3429,마산,2033,오동동진짜초가집,"['한식(어패류)', '아귀']","아귀찜, 미더덕찜(각 소 2만원, 중 2만5천원, 대 3만원, 특 4만원), 아귀탕(7천원) ",055-246-0427,경상남도 창원시 마산합포구 오동동 151-5,35.206683,128.578271,RIBBON_TWO,1~2만원대
3430,마산,12793,노렌스시,"['일식', '스시']","스시런치코스(3만원), 사시미런치코스(3만5천원), 디너코스(6만원, 8만원, 10만원) ",055-242-7812,경상남도 창원시 마산합포구 신포동1가 66-2,35.198672,128.573088,RIBBON_ONE,4~10만원대
3431,마산,3113,마산식당,"['한식(육류)', '수육', '한식(탕/국/찌개/전골)', '돼지국밥']","국밥(7천원), 수육백반(9천원), 수육(소 2만원, 중 2만5천원, 대 3만원) ",051-631-6906,부산광역시 부산진구 범천동 839-53,35.141584,129.061979,RIBBON_ONE,1만원 미만
3432,마산,5549,백제령,"['한식(가금류)', '삼계탕']","삼계탕(1만6천원), 닭한방구이(소 9천원, 대 1만8천원), 민물장어구이(소 3만원, 대 6만원) ",055-248-8800,경상남도 창원시 마산합포구 중성동 25-3 백제령,35.209091,128.573725,RIBBON_ONE,1~2만원대
3433,마산,7988,불로식당,"['한식(일반한식)', '한정식']","한정식(1만5천원, 2인분 4만원) ",055-246-6260,경상남도 창원시 마산합포구 동성동 153,35.205322,128.576538,RIBBON_ONE,1~2만원대
3434,마산,2032,오동동아구할매집,"['한식(어패류)', '아귀']","생아귀찜, 아귀탕, 건아귀찜(각 소 2만5천원, 중 3만5천원, 대 5만원) ",055-246-3075,경상남도 창원시 마산합포구 동성동 47-2 오동동아구할매집,35.206096289841796,128.57834751682026,RIBBON_ONE,2~4만원대
3435,마산,5975,용진집,"['술집', '한식주점']","용진집풀코스정식(8만원), 가족한상차림(6만5천원), 커플상(3만8천원), 주전자추가(8천원), 주전자+안주추가(1만8천원)",063-224-8164,전라북도 전주시 완산구 삼천동1가 623-5,35.797172,127.122787,RIBBON_ONE,2~4만원대
3436,마산,6398,장군갈비,"['한식(육류)', '소갈비']","한우생갈비(220g 6만5천원), 생꽃등심(150g 5만7천원), 생등심(150g 4만5천원), 갈빗살(150g 4만7천원), 갈비탕(1만3천원), 한우갈비탕(2만3천원), 점심특선불고기정식(1만5천원), 점심특선장군양념구이정식(2만2천원)",02-447-3479,서울특별시 광진구 중곡동 117-11 장군갈비,37.55473,127.0881,RIBBON_ONE,4~10만원대
3437,마산,2965,지리산대통밥,"['한식(일반한식)', '대통밥']","대통밥정식(1만3천원, 특 2만5천원), 백반정식, 재첩국, 도토리묵, 파전(각 1만원), 재첩회(3만원), 더덕구이(2만원) ",061-783-0997,전라남도 구례군 마산면 황전리 443-10 황토방모텔,35.238633,127.487042,RIBBON_ONE,1~2만원대
3438,마산,3479,평창갈비,"['한식(육류)', '돼지갈비', '소갈비', '한식(탕/국/찌개/전골)', '갈비탕']","한우생갈비(170g 7만원), 미국산생갈비(170g 3만7천원), 한우숯불양념갈비(210g 5만4천원), 미국산숯불양념갈비(180g 2만7천원), 런치정식스페셜(1만5천원~2만6천원) ",031-594-9933,경기도 남양주시 화도읍 묵현리 187-5,37.664576,127.292126,RIBBON_ONE,4~10만원대
3439,마산,23533,강림통술,"['술집', '한식주점']","테이블당(3인 기준 4만원), 소주(1병당 5천원), 맥주(1병당 5천원)",055-245-2710,경상남도 창원시 마산합포구 오동동 131-1,35.2083995719404,128.578521013839,NOT,2~4만원대
3440,마산,26066,계곡산장,"['한식(가금류)', '닭백숙']","한방닭백숙(4만원), 한방오리백숙(4만5천원)",055-231-3291,경상남도 창원시 마산회원구 내서읍 신감리 398,35.191252,128.49644,NOT,2~4만원대
3441,마산,6810,고려당,"['디저트/차/베이커리', '베이커리']","소보루슈(4천원), 통팥빵(1천2백원), 찹쌀도넛(1천3백원), 생크림스틱(2천5백원), 옥수수식빵, 햄버거(각 4천원), 새우바게트(3천5백원), 피자빵(1천8백원) ",055-243-0011,경상남도 창원시 마산합포구 창동 138-2,35.206021,128.575427,NOT,1만원 미만
3442,마산,2004,고우미통술,"['술집', '한식주점']","기본안주(1인 2만원, 3만원) ",010-9397-8751,경상남도 창원시 마산합포구 반월동 83-6,35.18985,128.561101,NOT,2~4만원대
3443,마산,16182,광포복집,"['한식(어패류)', '복']","복국, 복매운탕(각 1인 참복 2만원, 서해졸복 1만8천원, 까치복 1만5천원, 동해밀복 1만2천원, 은복 8천원), 복수육(참복 대 10만원 소 7만원, 서해졸복 대 7만원 소 6만원, 까치복 대 7만원 소 5만원, 동해밀복 대 5만원 소 4만원)",055-242-3308,경상남도 창원시 마산합포구 오동동 251-158,35.2049326434827,128.579602670234,NOT,2~4만원대
3444,마산,70,구마산,"['한식(민물어패류)', '추어탕', '한식(육류)', '소갈비']","추어탕, 육개장, 비빔밥(각 1만원), 미더덕찜(2만원), 불갈비(3만원)",02-782-3269,서울특별시 영등포구 여의도동 43 미원빌딩,37.52142,126.9307,NOT,1~2만원대
3445,마산,13198,그옛날산채식당,"['한식(일반한식)', '한정식']","산채정식(1만원), 특정식(1만8천원)",061-782-8439,전라남도 구례군 마산면 황전리 425-7,35.238036,127.487709,NOT,1~2만원대
3446,마산,16405,금옥정,"['한식(일반한식)', '한정식']","돌솥한정식(8천원), 해물버섯영양밥(1만원), 돈갈비찜정식, 특가마솥정식, 오리고추장불고기정식, 돼지고추장불고기정식, 꽃게짐정식(각 1만1천원), 돈갈비찜, 오리고추장불고기, 소불고기전골, 꽃게찜, 돼지고추장불고기(각 대 1만8천원, 소 1만원)",055-293-8557,경상남도 창원시 마산회원구 합성동 265-12,35.237934,128.584965,NOT,1~2만원대
3447,마산,5023,남성식당,"['한식(어패류)', '복']","참복국(2만원), 까치복국(1만5천원), 복튀김, 복찜(각 3만원), 참복수육(8만원) ",055-246-1856,경상남도 창원시 마산합포구 오동동 251-8,35.204972,128.579276,NOT,2~4만원대
3448,마산,15338,대중관,"['중식', '일반중식']","짜장면(4천원), 짬뽕(5천원), 탕수육(소 1만2천원, 중 1만7천원, 대 2만2천원)",02-453-6704,서울특별시 광진구 중곡동 28-5 길풍빌딩,37.5639184235207,127.086434498863,NOT,1만원 미만
3449,마산,5312,더리스,"['중남미식', '브라질식']","코스(2만5천원, 3만5천원)",042-863-9922,대전광역시 동구 마산동 439-9,36.386113,127.484071,NOT,2~4만원대
3450,마산,16181,덕성복집,"['한식(어패류)', '복']","복국(8천원), 복매운탕(9천원), 밀복(1만2천원), 까치복(1만5천원), 참복(2만원)",055-243-9933,경상남도 창원시 마산합포구 오동동 251-45,35.2050438279253,128.579812023496,NOT,1~2만원대
3451,마산,5551,동굴집,"['한식(가금류)', '닭백숙', '청둥오리']","촌닭백숙, 유황오리백숙(각 5만원), 오리불고기(소 3만원, 중 4만원, 대 5만원), 오리탕(1만원) ",055-221-0668,경상남도 창원시 마산합포구 가포동 472-15 동굴집,35.169263,128.572479,NOT,2~4만원대
3452,마산,27898,동문설렁탕,"['한식(탕/국/찌개/전골)', '설렁탕']","설렁탕(7천원), 도가니탕(1만원), 수육(소 2만5천원, 대 3만5천원), 도가니수육(3만5천원) ",055-241-7001,경상남도 창원시 마산합포구 산호동 25-6,35.22024,128.582701,NOT,1만원 미만
3453,마산,5545,둥지식당,"['한식(일반한식)', '돌솥밥']","한정식(2인 이상, 1인 1만8천원) ",055-297-2962,경상남도 창원시 마산회원구 합성동 98-19 둥지식당,35.23891719480407,128.58099132178546,NOT,1~2만원대
3454,마산,6913,마산설렁탕전문,"['한식(탕/국/찌개/전골)', '설렁탕']","설렁탕(9천원, 특 1만2천원), 수육(소 2만2천원, 대 3만원), 양탕(1만2천원) ",053-254-4317,대구광역시 중구 대안동 12,35.872831,128.592755,NOT,1만원 미만
3455,마산,4332,마산아구이천쌀밥,"['한식(어패류)', '게장', '아귀', '한식(일반한식)', '일반한식']","이천쌀밥정식(2인 이상, 1인 1만3천원), 갈치조림정식(1만5천원), 생선구이정식(1만4천원), 더덕구이(1만원), 두부보쌈(1만5천원), 1인리필게장(암꽃게 3만원~3만2천원, 숫꽃게 2만2천원~2만4천원), 무한리필게장(숫꽃게3만5천원~3만7천원) ",031-632-6924,경기도 이천시 마장면 덕평리 438-7,37.236475,127.365545,NOT,1~2만원대
3456,마산,14063,마산옥,"['한식(어패류)', '게장', '아귀']","아구애(2만원), 아귀찜(대 5만원, 중 4만원, 소 3만5천원), 아귀수육(5만원,7만원), 간장게장(4만원)",02-544-7207,서울특별시 강남구 신사동 512-20,37.517226,127.020225,NOT,2~4만원대
3457,마산,3714,마산집,"['한식(탕/국/찌개/전골)', '소고기국밥']","소고기국밥, 열무비빔밥, 주꾸미덮밥(각 6천5백원), 굴전(1만3천원), 모둠전(2만원), 옥돌비빔밥(7천원)",02-755-1514,서울특별시 중구 북창동 79,37.562513,126.978053,NOT,1만원 미만
3458,마석,3479,평창갈비,"['한식(육류)', '돼지갈비', '소갈비', '한식(탕/국/찌개/전골)', '갈비탕']","한우생갈비(170g 7만원), 미국산생갈비(170g 3만7천원), 한우숯불양념갈비(210g 5만4천원), 미국산숯불양념갈비(180g 2만7천원), 런치정식스페셜(1만5천원~2만6천원) ",031-594-9933,경기도 남양주시 화도읍 묵현리 187-5,37.664576,127.292126,RIBBON_ONE,4~10만원대
3459,마장,29047,대성갈비,"['한식(육류)', '돼지갈비']","돼지갈비, 삼겹살, 목살(각 200g 1만5천원), 갈빗살(150g 2만5천원), 차돌박이, 등심(각 150g 2만2천원), 소갈비(300g 3만원), 점심백반(7천원)",02-464-3012,서울특별시 성동구 성수동1가 668-21,37.547022,127.044096,RIBBON_TWO,1~2만원대
3460,마장,28236,본앤브레드,"['한식(육류)', '소고기구이', '한우오마카세']","맡림차림(8만원, 12만원), 점심세트(3만9천원~8만5천원), 지하1층 한우맡김차림(35만원)",02-2294-5005,서울특별시 성동구 마장동 781-15 새림약국,37.566790715500474,127.04450198300889,RIBBON_TWO,10~20만원대
3461,마장,30123,부로일,"['한식(육류)', '한우오마카세']",한우오마카세코스(25만원),02-543-7159,서울특별시 강남구 청담동 83-16 SG DINEHILL빌딩,37.526185517803555,127.04169939950195,RIBBON_TWO,20만원 이상
3462,마장,28531,중앙해장,"['한식(탕/국/찌개/전골)', '선지해장국', '소내장탕', '우족탕']","양선지해장국(9천원), 내장탕(1만3천원), 양지곰탕(1만원), 우족탕(1만7천원), 곱창전골(중 5만9천원, 대 8만9천원)",02-558-7905,서울특별시 강남구 대치동 996-16 육인빌딩,37.508245,127.065467,RIBBON_TWO,1~2만원대
3463,마장,1754,경마장오리집,"['한식(가금류)', '오리']","유황오리진흙구이, 오리들깨전골(각 6만5천원), 동치미국수, 잔치국수(각 5천원) ",02-502-7500,경기도 과천시 과천동 647-2 경마장오리집,37.440992,127.010345,RIBBON_ONE,2~4만원대
3464,마장,4792,군산아구산꽃게,"['한식(어패류)', '꽃게', '아귀']","아귀찜, 아귀탕(소 4만5천원, 중 5만5천원, 대 6만5천원), 꽃게양념찜, 꽃게탕(각 중 8만원, 대 10만원), 섞어찜, 섞어탕(각 소 6만원, 중 8만원, 대 10만원)",02-2295-7019,서울특별시 성동구 마장동 767-42 호남자동차공업사,37.5679,127.0451,RIBBON_ONE,2~4만원대
3465,마장,8965,높은집종가산꼼장어,"['한식(어패류)', '곰장어']","숯불민물장어구이, 숯불바다장어구이(각 시가), 숯불산곰장어스페셜(5만원, 10만원), 전복구이(2만원)",02-2292-4074,서울특별시 성동구 행당동 292-41,37.56087,127.0329,RIBBON_ONE,2~4만원대
3466,마장,171,대도식당,"['한식(육류)', '소고기구이']","한우등심(170g 4만2천원), 깍두기볶음밥(4천원)",02-2292-9772,서울특별시 성동구 홍익동 431 대도식당,37.56741500765416,127.03065677544468,RIBBON_ONE,4~10만원대
3467,마장,4331,들밥,"['한식(일반한식)', '돌솥밥', '보리밥']","보리밥(9천원), 해죽순돌솥밥, 고등어구이, 꼬막무침(각 1만원), 제육볶음(1만2천원), 간장게장(1만5천원), 보리굴비(1만6천원) ",031-637-6040,경기도 이천시 마장면 이평리 371-3,37.22151451328498,127.36793816178398,RIBBON_ONE,1~2만원대
3468,마장,12475,땅코참숯구이,"['한식(육류)', '돼지갈비', '돼지고기구이']","삼겹살, 목살, 갈매기살(각 200g 1만7천원), 물냉면, 비빔냉면(각 5천원)",02-2281-6908,서울특별시 성동구 행당동 292-34 세종보습학원,37.56068572701359,127.03303082484841,RIBBON_ONE,1~2만원대
3469,마장,3826,성천막국수,"['한식(면류)', '막국수']","물막국수(6천5백원), 비빔막국수(7천원), 물막국수정식(9천5백원), 비빔막국수정식(1만원), 제육(반접시 5천5백원, 한접시 1만1천원)",02-2244-5529,서울특별시 동대문구 답십리동 33-28,37.569856,127.057795,RIBBON_ONE,1만원 미만
3470,마장,28600,소나무,"['한식(육류)', '소고기구이']","한우소갈빗살(100g 1만5천원), 된장찌개, 물냉면, 비빔냉면(각 5천원)",02-2292-2222,서울특별시 성동구 행당동 292-7,37.560107,127.033277,RIBBON_ONE,2~4만원대
3471,마장,682,용문집,"['한식(육류)', '소고기구이', '육사시미', '육회']","치마살, 토시살, 제비추리, 차돌박이(각 300g 6만원), 안창살(350g 8만원), 육회, 육사시미(각 250g 5만원), 스페셜암소한마리(700g 6만원), 한우암소한마리(700g 8만원)",02-2292-2218,서울특별시 성동구 마장동 437 마장동우시장먹자골목,37.57085,127.0418,RIBBON_ONE,4~10만원대
3472,마장,1236,유래회관,"['한식(육류)', '소고기구이']","한우생등심(180g 4만2천원), 한우육회(180g 3만원), 된장국수, 볶음밥(각 4천원)",02-2293-8866,서울특별시 성동구 홍익동 357 유래회관,37.56639,127.0316,RIBBON_ONE,4~10만원대
3473,마장,12441,일광쪽갈비,"['한식(육류)', '돼지등갈비']",쪽갈비(200g 1만1천원),02-489-5055,서울특별시 동대문구 답십리동 265-1,37.56903,127.0573,RIBBON_ONE,1~2만원대
3474,마장,24177,경기집,"['한식(육류)', '소고기구이']","모둠(500g 4만원, 700g 6만원, 900g 8만원), 안창살(200g 2만원), 차돌박이(200g 1만5천원)",02-2294-8774,서울특별시 성동구 마장동 437 마장동우시장먹자골목,37.5712588467467,127.041265161909,NOT,2~4만원대
3475,마장,30804,고기다,"['한식(육류)', '돼지고기구이', '소고기구이']","고기다특수부위(100g 3만원), 고기다모둠(100g 3만2천원), 등심(150g 3만5천원), 안심(150g 3만7천원), 채끝 (150g 3만2천원), 살치, 안창살(각 150g 4만원), 드라이에이징등심(150g 4만원), 드라이에이징채끝(150g 3만7천원), 웻에이징삼겹살, 목살(각 200g 1만3천원)",02-544-9209,서울특별시 성동구 성수동2가 284-22 성동안심상가,37.5481744730279,127.0532504713,NOT,4~10만원대
3476,마장,8488,구리개,"['한식(면류)', '칼국수']","오리구이(5만원), 양곱창(2만5천원), 곱창(1만5천원), 국수(6천원)",02-734-8098,서울특별시 종로구 청진동 23,37.5715,126.979805,NOT,2~4만원대
3477,마장,8796,꼭지네,"['한식(육류)', '양곱창']","야채곱창(1인 1만원), 막창(1인 1만1천원)",02-2231-6062,서울특별시 중구 황학동 2436,37.570244,127.019679,NOT,1~2만원대
3478,마장,4330,나고야,"['일식', '스시']","초밥정식, 연어정식, 새우정식(각 1만1천원), 광어정식(1만4천원), 모둠초밥, 연어초밥, 새우초밥(각 9천원), 우동(5천원) ",031-637-8042,경기도 이천시 마장면 이평리 396-7,37.222646,127.369977,NOT,1~2만원대
3479,마장,7207,남원추어탕(장안점),"['한식(민물어패류)', '추어탕']","추어탕(8천원), 미꾸라지숙회(중 2만원, 대 3만원)",02-2243-0042,서울특별시 동대문구 장안동 334-2,37.57175,127.0749,NOT,1만원 미만
3480,마장,1076,대구집,"['한식(육류)', '소고기구이', '육사시미', '육회']","한우채끝살(400g 4만원), 한우꽃살, 안창살, 토시살, 갈빗살, 살치살(각 400g 5만6천원), 육사시미(250g 3만원), 육회(300g 3만원)",02-2294-6349,서울특별시 성동구 마장동  438,37.5709,127.041276,NOT,2~4만원대
3481,마장,31360,대흥설농탕,"['한식(탕/국/찌개/전골)', '설렁탕']","해장국(7천원), 설렁탕(1만원, 특 1만3천원), 수육(3만원)",02-2249-3939,서울특별시 동대문구 장안동 192-75,37.5669741682164,127.06256224752,NOT,1~2만원대
3482,마장,31191,드소영,"['디저트/차/베이커리', '디저트카페', '마카롱', '캐러멜']","마카롱(2천5백원~3천원), 찰리브라운초콜릿(6천원), 바닐라치즈케이크(7천원), 피스타치오&오렌지꽃(7천원)",0507-13610204,서울특별시 성동구 행당동 117-43,37.5574269357971,127.035129147107,NOT,1만원 미만
3483,마장,4332,마산아구이천쌀밥,"['한식(어패류)', '게장', '아귀', '한식(일반한식)', '일반한식']","이천쌀밥정식(2인 이상, 1인 1만3천원), 갈치조림정식(1만5천원), 생선구이정식(1만4천원), 더덕구이(1만원), 두부보쌈(1만5천원), 1인리필게장(암꽃게 3만원~3만2천원, 숫꽃게 2만2천원~2만4천원), 무한리필게장(숫꽃게3만5천원~3만7천원) ",031-632-6924,경기도 이천시 마장면 덕평리 438-7,37.236475,127.365545,NOT,1~2만원대
3484,마장,14307,마장동한우촌,"['한식(육류)', '소고기구이']","한우갈빗살, 한우꽃등심, 한우채끝(각 시가), 육회(150g 1만5천원, 250g 2만5천원), 한우갈비탕(1만3천원), 차돌된장찌개(7천원), 물냉면(8천원), 상차림비(1인 4천원)",02-2281-9292,서울특별시 성동구 마장동 439-1 마축일축산물시장,37.570643,127.041261,NOT,4~10만원대
3485,마장,4397,맛내음터,"['한식(어패류)', '게장', '복', '아귀']","복지리(2만2천원), 간장게장(2만5천원)",031-638-9442,경기도 이천시 마장면 이평리 267-55,37.225942,127.370344,NOT,2~4만원대
3486,마장,7916,목포산꽃게,"['한식(어패류)', '꽃게', '아귀']","양념꽃게찜, 꽃게찜, 꽃게탕(각 중 8만원, 대 10만원), 아귀찜, 아귀탕(각 소 4만5천원, 중 5만5천원, 대 6만5천원), 꽃게아귀찜, 꽃게아귀탕(각 소 6만원, 중 8만원, 대 10만원), 간장게장(소 6만원, 중 9만원, 대 12만원)",02-2292-1270,서울특별시 성동구 마장동 767-41,37.56773,127.045,NOT,2~4만원대
3487,마장,8803,목포회관곱창,"['한식(육류)', '양곱창']","야채곱창, 오돌뼈, 뼈없는닭발, 꼼장어(각 1인 1만원), 구이곱창, 순대곱창(각 1인 1만1천원),",02-2252-4158,서울특별시 중구 황학동 1784,37.569963,127.019691,NOT,1~2만원대
3488,마장,8804,못난이곱창,"['한식(육류)', '양곱창']","야채곱창(1만원), 막창구이(1만1천원), 소곱창(1만5천원)",02-2238-9967,서울특별시 중구 황학동 2436,37.570244,127.019679,NOT,1~2만원대
3489,마전,28515,봉밀가,"['한식(면류)', '평양냉면']","물국수, 비빔국수(각 1만원), 평양고기찐만두(7천원), 평양고기구운만두(7천5백원), 수육(소 1만8천원, 중 3만5천원), 기장돌냄비우동(8천5백원), 평양손만둣국(9천3백원)",02-546-2305,서울특별시 강남구 삼성동 8-1 건설빌딩,37.515834,127.042281,RIBBON_ONE,1~2만원대
3490,마전,296,마전터,"['한식(일반한식)', '보리밥', '한식(탕/국/찌개/전골)', '육개장']","소고기국밥, 황태채소비빔밥(각 9천원), 보쌈(중 3만원, 대 4만원), 파전(1만원), 생선전(2만원), 낙지볶음(3만원), 꽃게장(1만9천원)",02-765-7575,서울특별시 성북구 성북동 124-3,37.592656,126.998656,NOT,1만원 미만
