,id,name,tel,category,shortAddress,bizhourInfo,menuInfo,star
95,38479092,코야코즉석떡볶이,02-464-2712,"['분식', '떡볶이']","['서울 성동구', '성수이로 113', '빌딩']",평일 11:30~21:30 일요일휴무 | 토요일 11:30~21:30 일요일휴무,"즉석밀떡볶이 5,000 | 즉석가래떡떡볶이 5,500",0
96,37910759,해룡마라룽샤,02-462-4009,"['중식', '중식당']","['서울 광진구', '동일로18길 36', '도시엔']",매일 12:00~24:00 마감: 23:50분,"2인분 세트(룽샤or매운새우+꿔바로우+볶음밥+음료수1) 49,000 | 3인분 세트(룽샤or매운새우+꿔바로우+토마토계란볶음+마라탕+볶음밥+음료수1) 69,000 | 4인분 세트(룽샤or매운새우+매운바지락+꿔바로우+마라탕+볶음밥+맥주1+음료수1) 79,000 | 6인분 세트(룽샤+매운새우+매운바지락+꿔바로우+마라탕+볶음밥2+맥주1+음료수1) 109,000 | 룽샤(마라룽샤·쨩샹룽샤) 35,000 | 매운 새우 32,000 | 매운 꽃게 30,000 | 생선구이 38,000 | 향라새우 18,000 | 꿔바로우 15,000 | 경장육사 15,000 | 향라육사 15,000 | 어향육사 15,000 | 매운천엽볶음 15,000 | 쯔란혈관 15,000 | 라조육 15,000 | 쯔란양고기 18,000 | 매운바지락 18,000 | 해물누룽지탕 15,000 | 수주육편 16,000 | 마라샹궈 28,000 | 매운갈비 18,000 | 마라탕 8,000 | 삼겹살볶음 18,000 | 가지볶음 12,000 | 토마토계란볶음 12,000 | 지삼선 120,000 | 쯔란감자 8,000 | 마파두부 8,000 | 건두부볶음 8,000 | 부추계란볶음 10,000 | 감자채볶음 8,000 | 토마토계란탕 8,000",0
97,1204635344,성수명당,070-8833-3227,"['술집', '요리주점']","['서울 성동구', '연무장19길 10', '1층']",평일 17:00~02:00 | 토요일 17:00~02:00 | 일요일 17:00~01:00,"고등어 봉초밥 19,000 | 생참치 김밥 20,000 | 해산물 떡볶이 15,000 | 베이컨 크림 파스타 21,000 | 국내산 통삼겹 김치찜 22,000 | 생연어 사시미 33,000 | 김치볶음밥 15,000 | 더오프라인샵 스테이크 43,000 | 쥐포튀김 5,000 | 멜론과 프로슈토 14,000 | 바지락 미나리전 22,000 | 라구 딸리아뗄레 19,000",0
98,1131975557,에그드랍 성수역점,02-499-8162,"['양식', '샌드위치']","['서울 성동구', '아차산로7길 9-2', '1층']",평일 08:30~21:00 | 주말 09:00~21:00,"미스터에그 2,900 | 아메리칸햄치즈 3,600 | 베이컨더블치즈 3,900 | 데리야끼바베큐 4,400 | 아보홀릭 4,600 | 타마고산도 3,900 | 갈릭 베이컨 치즈 4,400 | 사케라또 2,900",4.27
99,1133097237,room dxyz,010-6837-6865,"['술집', '바(BAR)']","['서울 성동구', '연무장9길 4', '3층']","금요일 18:00~24:00 일,월,화 휴무 | 목요일 18:00~24:00 일,월,화 휴무 | 수요일 18:00~24:00 일,월,화 휴무 | 토요일 14:00~24:00","타이거 맥주 6,000 | 조롱하이 7,000 | 보자보자 하니끄 7,000 | 띤또 7,000",0
100,38321427,소성공자 샤브샤브,02-461-9888,"['중식', '중식당']","['서울 광진구', '동일로18길 17']",매일 12:00~24:00,"홍탕 15,000 | 토마토탕 8,000 | 홍백탕 13,000 | 샤브세트A 소고기세트 33,000 | 샤브세트B 양고기+생새우완자세트 44,000 | 샤브세트C 고품격 바비인형소고기 세트 55,000 | 양고기 10,000 | 양갈비살 12,000 | 소고기 10,000 | 소갈비살 13,000 | 매운소고기 12,000 | 무뼈닭발 6,000 | 소고기완자 10,000 | 모듬 버섯 8,000 | 마라소룽샤 32,000 | 꿔바우로 15,000 | 쯔란 양(소)고기 볶음 15,000 | 쯔란 신관 볶음 15,000",4.75
101,1143331246,큐베이커,02-467-8510,"['카페,디저트', '베이커리']","['서울 성동구', '아차산로 83']",매일 10:00~21:00 last order 20:30,"말차라떼 6,000 | 레몬에이드 6,000 | 카푸치노 5,500 | 라떼 5,500 | 시나몬 크로핀 2,800",4.51
102,1017625819,허씨 정통중경마라샹궈,010-2882-3387,"['중식', '중식당']","['서울 광진구', '아차산로30길 17']",매일 10:30~23:30,"꿔바로우 11,000 | 마라샹궈 100g 2,500 | 마라탕 (야채) 100g 2,000 | 마라탕 (고기, 완자) 100g 2,500 | 마라쇼룽샤 35,000 | 깐쇼새우 14,000",0
103,37748060,아키야마,010-8647-2762,"['술집', '이자카야']","['서울 성동구', '아차산로7나길 18']",평일 11:30~13:30 오전 | 평일 18:00~01:30 오후 | 토요일 18:00~02:00 | 일요일 휴무 | 공휴일 18:00~02:00,"4종사시미 25,000 | 연어사시미 20,000 | 6종숯불모듬꼬치 18,000 | 도미머리구이 18,000 | 도미머리조림 22,000 | 해물크림짬뽕 19,000 | 나가사키해물나베 18,000 | 스키야키 24,000 | 콘치즈구이 10,000 | 치킨가라게 13,000 | 금태구이 18,000",4.49
104,1924517400,청주한씨,070-4086-0933,"['음식점', '한식']","['서울 성동구', '연무장길 41-22', '지하 1층']",매일 18:00~22:30 일요일은 휴무입니다,"청주한씨 술상 35,000 | 열기구이 15,000 | 삼치구이 16,000 | 브리치즈구이 15,000 | 노가리구이 12,000",4.5
105,1921874344,오프커피,010-3004-0039,"['음식점', '카페,디저트']","['서울 성동구', '연무장길 29-17', '1F 오프커피']",토요일 12:00~22:00 | 금요일 12:00~22:00 | 목요일 12:00~22:00 | 수요일 12:00~22:00 | 화요일 12:00~22:00 | 일요일 12:00~20:00,"아메리카노 3,500 | 오프화이트 4,700 | 오프아이스 5,500 | 허니밀크 4,900 | 초콜렛밀크 4,900 | 바질레몬슬러쉬 5,900 | 바질레몬젤라또150cc 5,700 | 레몬젤라또150cc 5,300 | 레몬젤라또350cc 12,000 | 토마토마리네이드 4,900 | 크림치즈브레드 5,500 | 에그 2,700",0
106,1259420360,업사이드커피,070-7799-7579,"['음식점', '카페,디저트']","['서울 성동구', '연무장13길 3']",금요일 08:00~20:00 | 목요일 08:00~20:00 | 수요일 08:00~20:00 | 화요일 08:00~20:00 | 월요일 08:00~20:00 | 토요일 12:00~20:00 | 일요일 12:00~20:00,"해방촌커피 6,000 | 성수커피 6,000 | 뚝섬커피 6,000 | 아메리카노 4,000",4.52
107,13153336,명봉반점,02-498-8808,"['중식', '중식당']","['서울 광진구', '뚝섬로31길 59']",매일 12:00~02:00 연중무휴,"양꼬치 13,000 | 양삼겹살꼬치 14,000 | 양갈비살꼬치 16,000 | 양고급갈비300g 22,000 | 유린기 12,000 | 탕수육 10,000 | 가지볶음 10,000 | 크림중새우 12,000 | 깐쇼중새우 12,000 | 마라탕 6,000 | 양고기샤브샤브세트 35,000 | 양쪽갈비 18,000 | 돼지염통 10,000 | 혈관 10,000 | 닭똥집 10,000 | 오돌뼈 10,000 | 양깃머리 18,000 | 소고기꼬치 15,000 | 향라대하 15,000 | 바지락볶음 15,000 | 꼴뚜기볶음 12,000 | 마늘닭강정 12,000 | 깐쇼새우 12,000 | 깐풍기 12,000 | 청경채새우살 10,000 | 경장육슬 13,000 | 어향육슬 10,000 | 토마토계란 10,000 | 소양볶음 10,000 | 지삼선 10,000 | 청경채돼지고기 13,000 | 누룽지탕 13,000 | 마파두부 8,000 | 부추계란 8,000 | 건두부볶음 8,000 | 마라룽샤 38,000 | 양고기만두 6,000",4.31
108,1977818141,청춘고깃간,010-4245-4757,"['한식', '육류,고기요리']","['서울 성동구', '아차산로 96']",토요일 16:00~02:00 주문마감 01:00 | 금요일 16:00~02:00 주문마감 01:00 | 목요일 16:00~02:00 주문마감 01:00 | 수요일 16:00~02:00 주문마감 01:00 | 화요일 16:00~02:00 주문마감 01:00 | 월요일 16:00~02:00 주문마감 01:00,"삼겹살3인분+된장찌개+볶음밥1 32,000 | 돼지한마리 45,000 | 소한마리(700g) 54,000 | 육회 한접시(189g) 20,000 | 볶음밥 2,000",4.72
109,578779804,에머이 성수점,02-499-7174,"['음식점', '베트남음식']","['서울 성동구', '성수이로 117', '1층']",매일 10:30~22:30 이용시간 변경(심야영업 임시 중단),"양지 쌀국수 9,800 | 불고기 쌀국수 12,000 | 차돌박이 쌀국수 13,000 | 닭쌀국수 8,900 | 분짜 15,000 | 반쎄오 18,000 | 볶음밥 9,800 | 야채볶음 9,000 | 넴 6,900 | 매운쌀국수 9,800 | 껌팃헤오 9,800 | 고이꾸온 6,900",4.24
110,646102551,오스테리아 쟌니,02-465-3777,"['음식점', '이탈리아음식']","['서울 성동구', '연무장길 109', '1층 Osteria Gianni']","월요일 휴무 | 화요일 12:00~22:30 Break time 15:30 - 18:00, 라스트오더 21:00 | 수요일 12:00~22:30 Break time 15:30 - 18:00, 라스트오더 21:00 | 목요일 12:00~22:30 Break time 15:30 - 18:00, 라스트오더 21:00 | 금요일 12:00~22:30 Break time 15:30 - 18:00, 라스트오더 21:00 | 토요일 12:00~22:30 Break time 15:30 - 18:00, 라스트오더 21:00 | 일요일 휴무","아란치니 6,000 | 감자튀김&트러플 7,000 | 문어샐러드 15,000 | 이탈리안 육회타르타르 18,000 | 볼로네제 토마토 리코타 뇨끼 18,000 | 베이컨 로제 소스 감자 뇨끼 18,000 | 고르곤졸라 크림 고구마 뇨끼 19,000 | 포르치니버섯과 트러플 크림 감자 뇨끼 19,000 | 감바스 감자 뇨끼 19,000 | 볼로네제 파스타 18,000 | 바질 페스토 파스타 19,000 | 매콤 해산물 오일 파스타 19,000 | 명란 크림파스타 & 가지튀김 19,000 | 새우비스큐 파케리 23,000 | 생면 라자냐 클래식 20,000 | 먹물 해산물 리조또 22,000 | 훈연 채끝 스테이크 45,000",4.57
111,18789350,용짜장,02-3409-5679,"['중식', '중식당']","['서울 성동구', '아차산로7길 28']",매일 11:00~22:00,"자장면 4,000 | 홍합짬뽕 6,000 | 탕수육 11,000 | 양꼬치 12,000 | 양갈비살 14,000 | 궈보러우 12,000",4.4
112,1250223990,탕화쿵푸마라탕 성수동지점,02-3499-4466,"['중식', '중식당']","['서울 성동구', '성수일로10길 26', '하우스티세종타워 2층']",매일 11:00~21:30,"마라탕100g 1,700 | 마라향궈100g 3,000 | 꿔바로우 15,000 | 량피 7,000 | 계란볶음밥 7,000 | 운남쌀국수 9,000 | 볶음면 8,000",4.46
113,38643715,SALOTTO BOMBOM,02-460-8875,"['음식점', '이탈리아음식']","['서울 성동구', '아차산로 78', '에코넷센터 뒷편 1층']",매일 11:30~22:00 영업시간 | 평일 11:30~15:30 LUNCH | 평일 17:00~22:00 DINNER | 평일 15:30~17:00 BREAKE TIME | 일요일 휴무,"Mixed Mushrooms Salad 21,000 | Burrata Salad 25,000 | Black Olive Spaghetti 19,000 | Beef Garlic Cream Spaghetti 26,000 | Mushroom Cream Risotto 24,000 | Margherita Pizza 21,000 | Diavola Pizza 22,000 | Proscuitto&Rucola Pizza 23,000 | TAGLIATA(160g) 38,000 | Porcini Sirloin Steak(230g) 65,000 | Tenderloin Steak(160g) 48,000 | Lunch Course 35,000",4.18
114,1207049972,윤돈,02-465-0104,"['일식', '돈가스']","['서울 성동구', '성수이로 121']",,"돈까스 7,500 | 치즈돈까스 9,000 | 모듬돈까스 10,000 | 가츠동 7,000 | 에비동 7,500",0
115,38624096,라온석갈비,02-466-1616,"['한식', '육류,고기요리']","['서울 성동구', '성수이로 119', '덕산엔터프라이즈 1층 라온석갈비']",매일 11:30~22:00 (브레이크타임 15~16시30분) | 일요일 휴무,"직화돼지갈비 15,000 | 직화소갈비 28,000 | 소갈비찜 42,000 | 갈비탕 12,000 | 전복삼계갈비탕 22,000 | 차돌된장 8,000",0
116,711407305,전자방,02-420-1193,"['중식', '중식당']","['서울 성동구', '성수일로12길 23', '1층']",평일 11:00~14:00 | 평일 17:00~22:00 | 주말 12:00~21:00 공휴일 포함 | 월요일 휴무,"레몬크림새우 20,000 | 양장피 24,000 | 베리베리탕수육 18,000 | 마라감바스&계란볶음밥 30,000 | 유산슬 24,000",4.35
117,1374333874,스미토라,02-6406-1119,"['일식', '일식당']","['서울 성동구', '연무장길 29-9', '1층']",평일 17:30~00:00 라스트오더 23시 | 토요일 17:30~00:00 라스트오더 23시 | 일요일 휴무 | 월요일 휴무 첫째 셋째주 월요일 휴무,"전채 / 사시미 / 튀김 / 구이 / 나베 / 야끼토리리 10,000~30,000 | 디너 오마카세 55,000",4.4
118,1104075584,윕 성수,02-6951-1005,"['술집', '와인']","['서울 성동구', '광나루로4가길 5', '1층']",매일 11:30~23:00 월 화 휴무,에그베네딕트 변동가격(업주문의),4.33
119,38692829,haru&oneday,02-499-9303,"['음식점', '카페,디저트']","['서울 성동구', '아차산로 92', '광명타워']",평일 07:30~23:00 | 토요일 09:00~23:00 | 일요일 09:00~22:00,"아메리카노 4,500 | 카페라떼 5,000 | 바닐라라떼 5,500 | 크리미라떼 5,500 | 아이스볼모카 5,500 | 비엔나커피 6,000 | 초코라떼 5,500 | 아몬드바닐라밀크 5,000 | 트리플베리스무디 6,500 | 루이보스빌베리 5,500 | 플랫화이트 5,000",4.36
120,1070363229,고운 돈카츠,02-464-4004,"['일식', '돈가스']","['서울 성동구', '아차산로 92', '1층 105호']",평일 11:00~21:00 15:00 ~ 17:00 브레이크타임입니다 | 일요일 11:00~21:00 | 토요일 11:00~21:00,"등심카츠 10,000 | 안심카츠 11,000 | 치킨텐더 2,500 | 특 등심카츠  16,000 | 특 안심카츠 16,000",0
121,1852660089,멘야마쯔리 성수점,02-466-6022,"['일식', '일본식라면']","['서울 성동구', '연무장5가길 25', 'SK V1타워 1층 111호']",토요일 11:00~21:00 | 평일 11:00~21:00 | 일요일 휴무 | 토요일 15:00~16:00 브레이크타임 | 평일 15:00~16:00 브레이크타임,"돈코츠라멘 8,500 | 카라구찌라멘  8,500 | 미소라멘 8,500 | 마제소바 9,000 | 화산라멘 9,000 | 츠케멘 9,000 | 오코노미야끼 10,000 | 차슈차항 7,000 | 수제교자 4,500",4.96
122,1887367658,동구식당,02-4670-3333,"['음식점', '한식']","['서울 성동구', '연무장길 17', '1층']",금요일 16:00~01:00 | 목요일 16:00~01:00 | 수요일 16:00~01:00 | 화요일 16:00~01:00 | 월요일 16:00~01:00 | 토요일 15:00~01:00 | 일요일 15:00~23:00,"매콤갈비찜 35,000 | 참소라숙회 29,000 | 한우육회 23,000 | 황태구이 15,000 | 도토리묵무침 12,000 | 명란감자전 17,000 | 동구술국 18,000 | 동구라면 7,000 | 옛날떡구이 5,000 | 고슬밥 3,000 | 닭구이 19,000 | 민어조림 19,000",0
123,1314356031,슈에뜨펍,010-7672-7053,"['술집', '바(BAR)']","['서울 성동구', '성수이로 96', '지하 1층 슈에뜨']",토요일 14:00~21:00 11/25 ~ 12/7 사회적거리두기 2단계 임시 낮 영업 | 금요일 14:00~21:00 11/25 ~ 12/7 사회적거리두기 2단계 임시 낮 영업 | 목요일 14:00~21:00 11/25 ~ 12/7 사회적거리두기 2단계 임시 낮 영업 | 수요일 14:00~21:00 11/25 ~ 12/7 사회적거리두기 2단계 임시 낮 영업 | 월요일 14:00~21:00 11/25 ~ 12/7 사회적거리두기 2단계 임시 낮 영업 | 일요일 14:00~21:00 11/25 ~ 12/7 사회적거리두기 2단계 임시 낮 영업 | 화요일 휴무,"새우 멘보샤 11,000 | 모듬 소세지 17,000 | 버터 오징어 구이 20,000 | 버팔로 윙&봉 20,000 | 케이준치킨 샐러드 14,000 | 계절과일 플래터 25,000 | 주류안주교환권(홀덤) 20,000",0
124,1040994021,산메촌 성수본점,02-461-7222,"['한식', '막국수']","['서울 성동구', '성수일로8길 59', '1층']",매일 11:00~22:00 LAST ORDER 21:00,"메밀 물막국수 8,000 | 메밀 코다리회막국수 10,000 | 메밀 비빔막국수 8,000 | 메밀꿩만두 4,000 | 코다리수육 27,000 | 코다리수육(1인) 10,000 | 메밀전 2장 8,000 | 메밀전 3장  12,000",0
125,1869153345,사계,010-5125-7114,"['술집', '요리주점']","['서울 성동구', '연무장13길 19']",매일 17:30~23:00 점심 12:00~15:00/ 일요일/월요일 휴무,"문어 비빔밥(점심) 14,000 | 백합 술찜 28,000 | 전통 솥밥(2-3인분) 38,000 | 편육+멍게+굴 28,000 | 브리치즈튀김 15,000 | 곶감치즈말이 18,000 | 채끝솥밥 38,000 | 전복솥밥 38,000 | 멍게비빔밥 14,000 | 전복비빔밥 14,000 | 해초비빔밥 12,000 | 명란 4,500",4.1
126,1364427307,아웃백스테이크하우스 건대스타시티점,02-2218-3021,"['음식점', '패밀리레스토랑']","['서울 광진구', '능동로 92', '스타시티몰 스타존 2층']",매일 11:00~21:30 금/토 22시까지 영업,"퀸즈랜드 립아이 57,000 | 투움바 파스타 23,900 | 베이비 백 립 37,900",4.41
127,1742420471,경양카츠 성수점,010-2885-9615,"['일식', '돈가스']","['서울 성동구', '연무장7가길 1']",매일 11:00~01:00 브레이크 타임 14:00~17:30,"갈릭카츠 11,900 | 불닭 돈카츠 11,900 | 안심카츠 12,900 | 떡갈비 카츠 13,900 | 등심카츠 13,900 | 치즈카츠 13,900 | 안심x등심카츠 14,900 | 특등심카츠 17,900 | 족발카츠 19,800 | 수육카츠 23,900",0
128,18794472,외가집,02-463-0748,"['한식', '육류,고기요리']","['서울 성동구', '연무장길 17', '대한피아노학원']",,"삼겹살/갈매기살 14,000 | 매운갈매기살/항정살 15,000 | 칼국수/비빔국수/김치말이국 5,000",0
129,33042619,미도,02-461-5167,"['일식', '일식당']","['서울 성동구', '아차산로 113', '삼진빌딩']",매일 11:30~22:30 | 매일 15:00~17:00 Break time | 일요일 휴무,"정식 20,000 | 특정식 26,000 | 장어정식 26,000 | 모듬초밥 15,000 | 생대구탕 14,000 | 생대구지리 14,000 | 알탕 8,000 | 대구탕 8,000 | 회덮밥 7,000 | 알밥 7,000",0
130,1349078723,삼곱식당 성수직영점,02-461-0108,"['육류,고기요리', '곱창,막창,양']","['서울 성동구', '아차산로 97']",평일 17:00~00:00 | 토요일 14:00~23:00 | 일요일 14:00~22:00,"특양모듬 15,900 | 곱창모둠 12,900 | 양대창모둠 16,000 | 숙성목살 14,000 | 숙성삼겹살 14,000",0
131,20502394,원보양꼬치,02-467-7771,"['중식', '양꼬치']","['서울 광진구', '동일로18길 23']",매일 13:00~03:00 연중무휴,"양다리바베큐 60,000 | 양고급등갈비구이 16,000 | 양꼬치 13,000 | 마라룽샤 35,000 | 깐풍새우 15,000 | 매운양꼬치 13,000 | 꿔바로우 12,000 | 지삼선 12,000 | 소고기청경채볶음 13,000 | 어향가지 13,000 | 향라새우 16,000 | 오징어감자볶음 15,000 | 홍소소고기 16,000 | 마라탕 8,000 | 온면 5,000 | 즈란오돌뼈 15,000 | 꼴뚜기볶음 15,000 | 짝태볶음 15,000 | 소천엽볶음 15,000 | 곱창볶음 15,000 | 철판명란 15,000 | 철판오징어 15,000",0
132,20684166,김명자굴국밥전문점,02-3409-2553,"['한식', '굴요리']","['서울 성동구', '성수이로 113', '빌딩']",평일 11:00~22:00 | 주말 11:00~21:00,"굴국밥 6,000 | (특)굴국밥 9,000 | 뚝배기굴밥 7,000 | 굴순두부 6,000 | 굴떡국 7,000 | 굴매생이 7,000 | 매생이굴떡국 8,000 | 콩나물국밥 6,000 | 황태따로국밥 6,000 | 비빔밥 6,000 | 제육볶음 7,000 | 낙지덮밥 7,000 | 꼬막비빔밥 7,000 | 대파육개장 7,000 | 대파굴육개장 9,000 | 굴파전 13,000 | 굴전 13,000 | 굴회무침 15,000 | 쭈꾸미볶음 (2인이상) 13,000 | 돼지보쌈 20,000 | 굴돼지보쌈 30,000 | 꼬막돼지보쌈 30,000 | 홍어삼합 35,000 | 홍어회 30,000 | 삼합모듬 45,000 | 메밀만두 5,000 | 메밀전병 7,000",4.47
133,1167153432,오늘와인한잔 성수역점,02-6497-7990,"['술집', '와인']","['서울 성동구', '아차산로7길 7']",매일 17:00~03:00,"와인한잔 2,900 | 수제맥주 3,900 | 감바스 알 아히요 8,900 | 치즈플래터 18,900",4.41
134,1427491689,코코카이,010-6309-4629,"['술집', '와인']","['서울 성동구', '연무장길 35', '2F']",금요일 17:00~23:00  🌷🍷매주 (월)정기휴무 | 목요일 17:00~23:00  🌷🍷매주 (월)정기휴무 | 수요일 17:00~23:00  🌷🍷매주 (월)정기휴무 | 화요일 17:00~23:00  🌷🍷매주 (월)정기휴무 | 일요일 15:00~23:00 | 토요일 15:00~23:00,"치즈 플래터 24,000 | 관자 튀김 14,000 | 라구 파스타 20,000 | 봉골레 파스타 17,000 | 과일&프로슈토 16,000 | 베지스틱&디핑소스 6,000",0
135,1798512048,매화반점 본점,02-498-1939,"['중식', '양꼬치']","['서울 광진구', '동일로18길 105']",매일 12:00~01:00,"양꼬치 13,000 | 크림새우 15,000 | 가지볶음 8,000 | 레몬새우 15,000 | 유림기 13,000 | 양갈비 16,000",4.31
136,31730263,엉터리생고기 성수점,02-462-9289,"['한식', '육류,고기요리']","['서울 성동구', '성수일로8길 37', '으뜸프린팅(주)']",매일 11:30~22:30,"소 한 마리 69,000 | 1+ 한우 등심 30,000 | 한우살치살 35,000 | 돼지한마리 48,000 | 생삼겹살 13,000 | 생목살 13,000",4.33
137,1844278892,연안식당 성수역점,02-466-8892,"['한식', '해물,생선요리']","['서울 성동구', '성수일로8길 53', '105호,106호']",매일 11:00~22:00 매장에 따라 상이합니다. 영업시간&브레이크타임은 매장에 문의 부탁드립니다.,"꼬막비빔밥 변동가격(업주문의) | 꼬막무침(소면) 변동가격(업주문의) | 해물뚝배기 12,000 | 꽃게살비빔밥 12,000 | 뚝배기꼬막비빔밥 12,000 | 산해진미해물조개찜 45,000 | 양념꼬막 15,000 | 소라사합 28,000",4.18
138,1707978930,이디야커피 성수중앙점,02-466-1418,"['카페,디저트', '카페']","['서울 성동구', '성수일로6길 47', '103호']",평일 08:00~22:00 | 주말 10:00~21:00,"골든바닐라슈페너 4,500 | 블랙모카슈페너 4,300 | 아인슈페너 3,700",4.37
139,1162578835,큐리크,010-9411-2101,"['카페,디저트', '케이크전문']","['서울 성동구', '연무장길 27', '서연스튜디오 2층 201호 큐리크']",일요일 휴무 | 금요일 14:00~19:30 | 목요일 14:00~19:30 | 수요일 14:00~19:30 | 화요일 14:00~19:30 | 월요일 14:00~19:30 | 토요일 14:00~19:00,레드벨벳 변동가격(업주문의) | 당근케익 변동가격(업주문의),0
140,37442101,춘하추우동,010-2733-5327,"['일식', '우동,소바']","['서울 성동구', '연무장3길 8-27', '춘하추우동']",평일 11:00~21:00 점심 마지막 주문 오후 3시 (브레이크타임 : 오후 3시 ~ 오후 5시) / 저녁 마지막 주문 오후 8시 30분 | 토요일 11:00~15:00 마지막 주문 오후 3시 | 공휴일 휴무 | 일요일 휴무,"우동 5,000 | 카츠동 6,500 | 치즈 카츠 카레 7,500 | 가라아게 4,000 | 냉모밀(판모밀) 6,500",0
141,38522572,허씨정통중경마라샹궈 건대1호점,02-462-5358,"['중식', '중식당']","['서울 광진구', '동일로18길 50']",매일 11:00~22:00,"마라샹궈 100g 2,500 | 마라룽샤 35,000 | 만주코위 35,000 | 마라해물모듬볶음 3-4인 38,000 | 마라해물모듬볶음 2-3인 28,000 | 마라탕 야채 100g 2,000 | 마라탕 고기/완자 100g 2,500 | 어항육사 15,000 | 항라육사 18,000 | 경장육사 16,000 | 향라대하 20,000 | 향라닭날개 16,000 | 매운닭똥집 15,000 | 깐쇼새우 20,000 | 크림새우 20,000 | 탕수육 11,000",0
142,31396200,산들김밥,02-469-6757,"['분식', '김밥']","['서울 성동구', '성수이로 108', '보성빌딩']",,,4.23
143,38514011,투썸플레이스 건대스타시티,02-3436-4541,"['카페,디저트', '카페']","['서울 광진구', '능동로 90', '더클래식500 1층']",매일 07:30~23:00,"아메리카노 4,100",4.35
144,1438888313,아트몬스터 성수점,02-465-6110,"['술집', '맥주,호프']","['서울 성동구', '성수일로8길 16']",평일 17:00~24:00 | 토요일 15:00~24:00 | 일요일 15:00~23:00 | 공휴일 15:00~23:00,"청담동 며느리 5,500 | 몽크푸드 5,500 | 이태원 프리덤 5,500 | 넘사벽 7,000 | 핵존심 6,500 | 운짱 5,500 | 첫사랑의 향기 5,500 | 창세기 7,000 | 수다스폰서 6,000 | 사랑범벅 6,000 | 맥주 샘플러 5종류 (220ml) 17,000 | 프라이드 치킨 16,000 | 매운 간장 치킨 17,000 | 마라 핫 치킨 17,000 | 바베큐 핫 치킨 17,000 | 반반 치킨 17,000 | 순살 치킨 떡볶이 17,000 | 순살 매운 간장 치킨 17,000 | 순살 마라 핫 치킨 17,000 | 순살 바베큐 핫 치킨 17,000 | 순살 로제 크림 치킨 19,000 | 피자 아몽 14,000 | 더블 치즈 페페로니 피자 14,000 | 트러플 고르곤졸라 피자 14,000 | 딸기 피자 14,000 | 베이컨 하와이언 피자 14,000 | 청양 페페로니 피자 14,000 | 세븐 치즈 피자 15,000 | 쉬림프 하와이언 피자 16,000",0
145,11762846,투다리 성수본점,02-499-2743,"['술집', '오뎅,꼬치']","['서울 성동구', '아차산로7길 10-1']",,닭산적 변동가격(업주문의),0
146,38591421,계탄집 성수점,02-463-4887,"['한식', '닭갈비']","['서울 성동구', '아차산로7길 36']",금요일 17:00~24:00 | 목요일 17:00~24:00 | 수요일 17:00~24:00 | 화요일 17:00~24:00 | 월요일 17:00~24:00 | 토요일 17:00~23:00 | 일요일 휴무,"마늘소금 12,000 | 간장양념 12,000 | 매운양념 12,000 | 국물닭발 10,000 | 더덕구이 8,000 | 초계국수 5,000 | 치즈계란찜 3,000",0
147,1647233110,하오마라,010-9418-5198,"['중식', '중식당']","['서울 성동구', '연무장5가길 25', '2층 210호']",매일 10:00~22:00,"마라탕(담백한맛) 6,000 | 마라탕(매운맛) 6,000 | 마라샹궈 15,000 | 향라치킨 15,000 | 향라새우 18,000 | 새우볶음밥  7,000",0
148,35316961,하남돼지집 성수역점,02-467-3690,"['육류,고기요리', '돼지고기구이']","['서울 성동구', '아차산로 85']",평일 17:00~24:00 | 주말 16:30~00:00,"생삼겹살(180g) 14,000 | 특목살(180g) 14,000 | 생갈비(200g) 14,000 | 갈매기살(150g) 14,000 | 항정살(150g) 15,000 | 가브리살(150g) 14,000 | 모둠한판(600g) 40,000 | 특별한판(600g) 54,000",4.42
149,1807113136,토끼정 건대스타시티OTD점(델리),02-447-2510,"['일식', '일식당']","['서울 광진구', '아차산로 262']",매일 11:00~23:00 Last order 21:00 Break Time 16:00-17:00,"토끼정 크림 카레 우동 11,000 | 꼬꼬네 하이얀 우동 11,000 | 함밤 스테-끼 밥 12,900 | 달짝한 숯불갈비 덮밥 12,000 | 날치알 크림 우동 9,500 | 닭다리살 덮밥 9,500 | 시금치카레 9,500 | 숯불소고기우동 9,500 | 갈비맛삼겹살덮밥 10,000",4
150,11889756,독도참치 성수점,02-497-3731,"['한식', '생선회']","['서울 성동구', '아차산로 88']",,"기본 세트 28,000",4.58
151,1757693306,곳간성수,02-499-9270,"['한식', '육류,고기요리']","['서울 성동구', '연무장5가길 24', '1층']",평일 11:00~22:00 브레이크타임 15:00~17:00 | 주말 15:00~22:00,"한우 등심 36,000 | 한우 안심 41,000 | 한우 살치살 45,000 | 한우 차돌박이 23,000 | 국내산 통삼겹살 15,000 | 국내산 통목살 15,000 | 갈비탕 12,000 | 함흥식냉면(자가제면) 9,000 | 한우육회비빔밥 11,000 | 한우차돌된장찌개 8,000 | 한우무시국밥 8,000",0
152,1105334024,핵밥 성수점,02-6085-7040,"['일식', '덮밥']","['서울 성동구', '성수이로 126', '1층']",평일 11:00~20:30 Break time.15:00 -17:00/ 라스트오더 20시 | 토요일 11:00~20:00 라스트오더 19시 30분 | 일요일 11:00~20:00 라스트오더 19시 30분,"대창덮밥 10,900 | 스테이크 덮밥 9,900 | 매운항정살덮밥 8,900 | 고기듬뿍덮밥 9,500 | 연어덮밥 9,900",4.26
