,id,name,tel,category,address,x,y,bizhourInfo,menuInfo,star,reveiw
102,781346048,스시메이 성수역점,02-466-4918,"['일식', '초밥,롤']",서울특별시 성동구 성수동2가 316-1,127.0544776,37.5434973,평일 11:30~22:00 14시30분~17시30분 브레이크타임 | 공휴일 11:30~22:00 브레이크타임 없음 | 토요일 11:30~22:00 브레이크타임 없음 | 일요일 휴무,"메이초밥 10,000 | 특메이초밥 15,000 | 일품메이 19,000 | 스페셜연어광어 33,000 | 연어초밥 13,000",none,none
103,1825879809,나누리잡화점,02-467-0344,"['술집', '맥주,호프']",서울특별시 성동구 성수동2가 315-55,127.0547473,37.5428033,토요일 17:30~01:00 | 평일 17:30~01:00 | 일요일 17:30~24:00,"국산병맥주 500ml 4,500 | 소주 4,500 | 수입병맥주 5,500 | 제주맥주 7,000 | 먹태 13,000 | 버터바지락술찜 17,000 | 옛날치킨 15,000 | 명란버터구이 13,000 | 골뱅이무침 15,000 | 삼겹두루치기 15,000 | 스팸계란후라이 13,000",4.39,113
104,1389336969,이태리차차,02-465-8893,"['음식점', '이탈리아음식']",서울특별시 성동구 성수동1가 16-25,127.0510542,37.5435138,평일 11:30~22:00 15:00~17:00 Break Time | 주말 12:00~22:00 16:00~17:00 Break Time,"pizza,pasta 변동가격(업주문의)",none,none
105,1355487760,마카오도우라오,02-464-8808,"['중식', '중식당']",서울특별시 광진구 자양동 9-4,127.0668917,37.5397374,매일 10:00~22:00,"무한리필 샤브샤브(평일 런치)/ 1인 15,000 | 무한리필 샤브샤브/ 1인 20,000 | 한우 무한리필 샤브샤브/ 1인 30,000 | 초등학생 무한리필 샤브샤브/ 1인 15,000 | 미취학아동 무한리필 샤브샤브/ 1인 10,000",4.55,200
106,1578233941,웨이하이,02-6053-7553,"['중식', '중식당']",서울특별시 성동구 성수동2가 301-18,127.0513818,37.5442371,매일 11:30~24:00 (Break Time 15:00~17:00),"유니짜장면 6,500 | 해물짬뽕 8,000 | 목화솜탕수육 18,000 | 멘보샤 17,000 | 어향가지새우 19,000 | 새우요리(크림,칠리,깐풍) 21,000 | 전복팔보채 29,000 | 해물볶음짬뽕 16,000 | 해삼과 삼겹살 29,000 | 홍콩식 전복찜 28,000 | 전복 해물누룽지탕 27,000 | 양장피 28,000 | 유산슬 26,000",none,none
107,13558042,권식족발,02-465-8516,"['한식', '족발,보쌈']",서울특별시 성동구 성수동2가 300-64,127.0543292,37.5455395,금요일 12:00~23:00 12시영업시작 | 목요일 12:00~23:00 12시영업시작 | 수요일 12:00~23:00 12시영업시작 | 화요일 12:00~23:00 12시영업시작 | 토요일 13:00~23:00 오후1시영업시작 | 일요일 13:00~23:00 오후1시영업시작 | 월요일 12:00~23:00,"반반왕족발 중 35,000 | 매운왕족발 중 34,000 | 영양왕족발 중 33,000 | 매운미니족발 26,000",4.46,177
108,1147316117,홍야동양꼬치 훠궈무한리필,010-8004-0825,"['중식', '양꼬치']",서울특별시 광진구 자양동 16-37,127.0643433,37.5397830,"매일 14:00~02:00 휴무일: 첫째, 세째주 월요일 | 매일 23:30~24:00 마지막 주문 시간","양꼬치+훠궈 무한리필 17,900 | 훠궈 무한리필 15,900 | 양꼬치 무한리필 15,900",none,none
109,1491159689,복만루,02-467-9645,"['중식', '중식당']",서울특별시 광진구 자양동 13-41,127.0652853,37.5394727,매일 12:00~24:00,"무한리필샤브샤브 15,000",4.39,58
110,1204635344,성수명당,070-8833-3227,"['술집', '요리주점']",서울특별시 성동구 성수동2가 275-71,127.0627132,37.5410821,평일 17:00~02:00 | 토요일 17:00~02:00 | 일요일 17:00~01:00,"고등어 봉초밥 19,000 | 생참치 김밥 20,000 | 해산물 떡볶이 15,000 | 베이컨 크림 파스타 21,000 | 국내산 통삼겹 김치찜 22,000 | 생연어 사시미 33,000 | 김치볶음밥 15,000 | 더오프라인샵 스테이크 43,000 | 쥐포튀김 5,000 | 멜론과 프로슈토 14,000 | 바지락 미나리전 22,000 | 라구 딸리아뗄레 19,000",none,none
111,38502140,숲속식사,02-469-5816,"['음식점', '브런치']",서울특별시 성동구 성수동2가 316-43,127.0537702,37.5430112,"평일 11:00~20:00 주말, 공휴일 휴무","숲 볶음밥(대표메뉴) 9,500 | 성수동 볶음밥(나시고랭) 9,000 | 치킨데리야끼 볶음밥 8,500 | 해물날치알 볶음밥 8,500 | 김치소고기 볶음밥(인기) 8,000 | 김치치즈 볶음밥 8,000 | 닭갈비 볶음밥 9,000 | 쏘세지야채 볶음밥(인기) 8,000",4.38,102
112,1569752551,루디먼트,02-6497-7158,"['음식점', '카페,디저트']",서울특별시 성동구 성수동2가 289-75,127.0545324,37.5466928,화요일 12:00~22:00 | 주말 12:00~22:00 | 수요일 12:00~22:00 | 목요일 12:00~22:00 | 금요일 12:00~22:00,"아메리카노 4,500",4.76,89
113,1438888313,아트몬스터 성수점,02-465-6110,"['술집', '맥주,호프']",서울특별시 성동구 성수동2가 300-15,127.0522087,37.5462909,평일 17:00~24:00 | 토요일 15:00~24:00 | 일요일 15:00~23:00 | 공휴일 15:00~23:00,"청담동 며느리 5,500 | 몽크푸드 5,500 | 이태원 프리덤 5,500 | 넘사벽 7,000 | 핵존심 6,500 | 운짱 5,500 | 첫사랑의 향기 5,500 | 창세기 7,000 | 수다스폰서 6,000 | 사랑범벅 6,000 | 맥주 샘플러 5종류 (220ml) 17,000 | 프라이드 치킨 16,000 | 매운 간장 치킨 17,000 | 마라 핫 치킨 17,000 | 바베큐 핫 치킨 17,000 | 반반 치킨 17,000 | 순살 치킨 떡볶이 17,000 | 순살 매운 간장 치킨 17,000 | 순살 마라 핫 치킨 17,000 | 순살 바베큐 핫 치킨 17,000 | 순살 로제 크림 치킨 19,000 | 피자 아몽 14,000 | 더블 치즈 페페로니 피자 14,000 | 트러플 고르곤졸라 피자 14,000 | 딸기 피자 14,000 | 베이컨 하와이언 피자 14,000 | 청양 페페로니 피자 14,000 | 세븐 치즈 피자 15,000 | 쉬림프 하와이언 피자 16,000",none,none
114,1877980209,사람사는 고깃집 김일도 성수점,02-499-1123,"['한식', '육류,고기요리']",서울특별시 성동구 성수동2가 317-15,127.0568407,37.5429781,매일 11:30~23:00 | 평일 15:00~17:00 break time(주말.공휴일제외),"김일도 한판 48,000 | 특수부위특판 34,000 | 생갈빗살 17,000 | 윗고기(목살) 14,000 | 아랫고기(숙성삼겹살) 14,000 | 수제소세지 6,000 | 속풀이개밥 5,000 | 불닭발버터밥 5,000 | 물냉면 5,000 | 비빔냉면 5,000 | 누룽지 5,000",none,none
115,1525698477,에버스시 성수점,02-3499-4288,"['일식', '초밥,롤']",서울특별시 성동구 성수동2가 284-62,127.0531062,37.5464932,매일 11:30~21:30 준비시간 15:00-17:00,"직화그릴 모듬 불초밥 20,000 | 회전초밥 모든접시 1,800 | 오늘의 초밥(12pcs) 14,000 | 특선초밥(14pcs) 18,000 | V.I.P 스페셜 초밥 25,000 | 광어초밥(12pcs) 17,000 | 광어+생연어초밥 16,000 | 생연어초밥 11,500 | 생연어+연어불초밥 15,000 | 와규등심불초밥 18,000 | 활어회덮밥 11,000 | 연어덮밥(사케동) 11,000 | 장어구이덮밥 18,000 | 오늘의 생선회 35,000 | 스페셜  사시미 35,000 | 특선 생선회 55,000 | 광어회 중(250g) 29,000 | 광어회 대(400g) 45,000 | 생연어회 25,000 | 광어+연어회 29,000 | 참치대뱃살 사시미(12pcs) 35,000 | 김치나베우동 10,000 | 김치돈까스나베 14,000 | 관자버터구이 20,000 | 치킨가라아게 16,000 | 미니소바 3,000 | 미니우동 3,000 | 돌솥알밥 5,000 | 새우치스 불초밥 15,000 | 연어샐러드 3,000",none,none
116,1907146760,풍조미역,02-466-6665,"['음식점', '한식']",서울특별시 성동구 성수동2가 300-39,127.0567840,37.5448307,매일 11:30~23:00 브레이크 타임 15:00~ 17:30,"전복조개 미역국 15,000 | 소갈비 미역국 13,000 | 전복 성게 미역국 19,000 | 전복 소갈비 미역국 18,000 | 해산물해초비빔밥 12,000 | 성게알해초비빔밥 14,000 | 멍게비빔밥 10,000 | 해물알탕 32,000 | 한치숙회무침 16,000",4.25,174
117,1469921031,이로우,02-6953-7448,"['술집', '이자카야']",서울특별시 성동구 성수동1가 16-27,127.0508220,37.5437157,토요일 17:00~01:00 | 목요일 17:00~01:00 | 금요일 17:00~01:00 | 수요일 17:00~01:00 | 화요일 17:00~01:00 | 월요일 17:00~01:00 | 일요일 17:00~00:00,"모둠사시미 29,000 | 레드(매콤) 가라아게 18,000 | 블랙(흑임자) 가라아게 18,000 | 미즈타키나베(닭고기전골) 23,000 | 차돌박이 참깨나베 23,000 | 차돌박이 숙주볶음 20,000 | 마구로 육회 23,000 | 소고기(채끝살) 타다끼 25,000 | 레몬크림새우 20,000 | 문어간장구이 15,000 | 수제 모찌리도후 10,000",4.35,71
118,1246694658,키ki,02-497-3939,"['술집', '바(BAR)']",서울특별시 성동구 성수동2가 316-34,127.0539726,37.5431352,"매일 18:00~24:00 일,월요일 휴무","하이볼 8,000 | 과카몰리와 토스트빵 15,000 | 모둠접시 12,000 | 카치오 에 페페 13,000 | 정어리샐러드와 토스트빵 13,000 | 맥주 변동가격(업주문의) | 와인 변동가격(업주문의)",none,none
119,1229698740,대박낙소 성수점,02-3499-4496,"['육류,고기요리', '소고기구이']",서울특별시 성동구 성수동2가 284-62 상가동 1층,127.0529522,37.5465865,매일 10:00~22:30,"프리미엄 1등급 생소고기 무한리필 22,900 | 프리미엄 1등급 생소고기 +장어무한  24,900 | 프리미엄 1등급 생소고기 +낙지무한 27,900 | 프리미엄 1등급 생소고기 +토마호크 (3~4)기준 1회제공 29,900 | 토마호크 단품 69,000 | 직화낙지볶음 9,000 | 불고기전골 9,000 | 돼지김치전골 7,000 | 우삼겹된장전골 7,000 | 물/비빔냉면 7,000",none,none
120,38321427,소성공자 샤브샤브,02-461-9888,"['중식', '중식당']",서울특별시 광진구 자양동 16-26,127.0639019,37.5399311,매일 12:00~24:00,"홍탕 15,000 | 토마토탕 8,000 | 홍백탕 13,000 | 샤브세트A 소고기세트 33,000 | 샤브세트B 양고기+생새우완자세트 44,000 | 샤브세트C 고품격 바비인형소고기 세트 55,000 | 양고기 10,000 | 양갈비살 12,000 | 소고기 10,000 | 소갈비살 13,000 | 매운소고기 12,000 | 무뼈닭발 6,000 | 소고기완자 10,000 | 모듬 버섯 8,000 | 마라소룽샤 32,000 | 꿔바우로 15,000 | 쯔란 양(소)고기 볶음 15,000 | 쯔란 신관 볶음 15,000",none,none
121,1054620608,내풀로,010-6855-7854,"['음식점', '양식']",서울특별시 성동구 성수동2가 315-35,127.0549754,37.5432336,일요일 12:00~23:00 Break time 15:00~17:00 | 토요일 12:00~23:00 Break time 15:00~17:00 | 금요일 12:00~23:00 Break time 15:00~17:00 | 목요일 12:00~23:00 Break time 15:00~17:00 | 수요일 12:00~23:00 Break time 15:00~17:00 | 화요일 12:00~23:00 Break time 15:00~17:00 | 월요일 휴무,"새우토마토파스타 12,000 | 먹물리조또 12,000",none,none
122,1162578835,큐리크,010-9411-2101,"['카페,디저트', '케이크전문']",서울특별시 성동구 성수동2가 316-17,127.0525663,37.5434716,일요일 휴무 | 금요일 14:00~19:30 | 목요일 14:00~19:30 | 수요일 14:00~19:30 | 화요일 14:00~19:30 | 월요일 14:00~19:30 | 토요일 14:00~19:00,레드벨벳 변동가격(업주문의) | 당근케익 변동가격(업주문의),none,none
123,1797938572,스테이터 건대씨지브이점,02-497-7977,"['음식점', '스테이크,립']",서울특별시 광진구 자양동 9-4 Cgv 건대 2층,127.0668877,37.5397608,금요일 11:30~22:00 15:30~17:00 breaktime 라스트오더:15:00/20:50 | 목요일 11:30~22:00 15:30~17:00 breaktime 라스트오더:15:00/20:50 | 수요일 11:30~22:00 15:30~17:00 breaktime 라스트오더:15:00/20:50 | 화요일 11:30~22:00 15:30~17:00 breaktime 라스트오더:15:00/20:50 | 월요일 11:30~22:00 15:30~17:00 breaktime 라스트오더:15:00/20:50 | 일요일 11:30~22:00 주말은 breaktime 없습니다   | 토요일 11:30~22:00 주말은 breaktime 없습니다  ,"서로인스테이크+플래터 15,000 | 와규 스테이크+플래터 18,500 | 드라이에이징 스테이크+플래터 18,500 | 스페셜컷 스테이크+플래터 19,500",4.59,98
124,18794472,외가집,02-463-0748,"['한식', '육류,고기요리']",서울특별시 성동구 성수동2가 302-36,127.0514125,37.5437167,,"삼겹살/갈매기살 14,000 | 매운갈매기살/항정살 15,000 | 칼국수/비빔국수/김치말이국 5,000",4.36,55
125,38779756,펀비어킹 성동 성수역점,02-499-9695,"['술집', '맥주,호프']",서울특별시 성동구 성수동2가 300-66,127.0546719,37.5452653,매일 16:00~04:00,"페퍼로니 페스츄리 피자 14,900 | 먹태킹 14,900 | 새우살타워링 15,900 | 치즈볼&리코타 샐러드 16,900 | 아이스과일펀치 16,900 | 반반치킨 19,900 | 통오징어한판떡볶킹 20,900 | 술도둑 곱도리탕 23,900",4.27,73
126,1352986568,이공족발 건대점,02-466-2028,"['육류,고기요리', '족발,보쌈']",서울특별시 광진구 자양동 9-4,127.0670147,37.5396428,평일 15:00~23:00 | 주말 12:00~23:00,"무한족발 13,900 | 무한족발+비빔국수 15,900 | 비빔국수 4,000",none,none
127,1227111236,카페라니,02-462-1025,"['음식점', '카페,디저트']",서울특별시 성동구 성수동2가 316-29,127.0541563,37.5435493,평일 07:30~21:00,"아메리카노 노체 2,800 | 아메리카노 디아 2,800 | 카페라떼 3,300 | 바다라떼 4,500 | 달고나카페라떼 4,800 | 아인슈페너 5,000 | 흑임자 카페라떼 5,000 | 쑥크림 카페라떼 5,000 | 코코넛커피스무디 5,000",4.54,91
128,1633038938,라무진 성수점,010-9976-3389,"['음식점', '양갈비']",서울특별시 성동구 성수동2가 289-4,127.0554786,37.5475766,매일 17:00~00:00,"양갈비 27,000",none,none
129,1886481455,오설록티하우스 아모레 성수점,02-461-7832,"['카페,디저트', '차']",서울특별시 성동구 성수동2가 277-52,127.0590580,37.5445482,월요일 휴무 | 화요일 10:30~20:30 | 수요일 10:30~20:30 | 목요일 10:30~20:30 | 금요일 10:30~20:30 | 주말 10:30~20:30,"세작 6,300 | 오! 성수 버블 녹차 라떼(HOT) 6,500 | 오! 성수 버블 녹차 오프레도(ICE) 7,800",4.49,204
130,1349078723,삼곱식당 성수직영점,02-461-0108,"['육류,고기요리', '곱창,막창,양']",서울특별시 성동구 성수동2가 300-5,127.0548719,37.5452432,평일 17:00~00:00 | 토요일 14:00~23:00 | 일요일 14:00~22:00,"특양모듬 15,900 | 곱창모둠 12,900 | 양대창모둠 16,000 | 숙성목살 14,000 | 숙성삼겹살 14,000",none,none
131,1357747708,바 차차,02-468-8893,"['술집', '와인']",서울특별시 성동구 성수동1가 16-25,127.0510542,37.5435138,토요일 17:00~00:00 | 금요일 17:00~00:00 | 목요일 17:00~00:00 | 수요일 17:00~00:00 | 화요일 17:00~00:00,"부라타치즈토마토 13,000 | 트러플아보카도구이 16,000 | 차차오뎅 15,000",none,none
132,20684166,김명자굴국밥전문점,02-3409-2553,"['한식', '굴요리']",서울특별시 성동구 성수동2가 289-10 지하1층,127.0571094,37.5452397,평일 11:00~22:00 | 주말 11:00~21:00,"굴국밥 6,000 | (특)굴국밥 9,000 | 뚝배기굴밥 7,000 | 굴순두부 6,000 | 굴떡국 7,000 | 굴매생이 7,000 | 매생이굴떡국 8,000 | 콩나물국밥 6,000 | 황태따로국밥 6,000 | 비빔밥 6,000 | 제육볶음 7,000 | 낙지덮밥 7,000 | 꼬막비빔밥 7,000 | 대파육개장 7,000 | 대파굴육개장 9,000 | 굴파전 13,000 | 굴전 13,000 | 굴회무침 15,000 | 쭈꾸미볶음 (2인이상) 13,000 | 돼지보쌈 20,000 | 굴돼지보쌈 30,000 | 꼬막돼지보쌈 30,000 | 홍어삼합 35,000 | 홍어회 30,000 | 삼합모듬 45,000 | 메밀만두 5,000 | 메밀전병 7,000",none,none
133,12966607,송화양꼬치,02-462-7826,"['중식', '양꼬치']",서울특별시 광진구 자양동 11-2,127.0665993,37.5388206,매일 11:00~02:00,"오리지널양꼬치(10꼬치) 15,000 | 송화양꼬치(10꼬치) 13,000 | 양갈비살(10꼬치) 15,000 | 소꼬치(10꼬치) 15,000 | 고급양갈비(300g) 25,000 | 꿔보러우 10,000 | 가지튀김 10,000 | 닭똥집(10꼬치) 13,000 | 새우(8개) 13,000 | 돼지심장(10꼬치) 13,000 | 소떡심(10꼬치) 13,000 | 닭날개(6개) 13,000 | 어향육슬 15,000 | 향라육슬 15,000 | 경장육 15,000 | 어향가지 15,000 | 돼지고기튀김 15,000 | 지삼선 15,000 | 수주육편 18,000 | 마라닭날개 15,000 | 라즈지 15,000 | 고구마맛탕 15,000 | 단콩볶음 15,000 | 백김치당면 15,000 | 감자볶음 10,000 | 파소라무침 25,000 | 삼선누룽지탕 15,000 | 삼선가지튀김 18,000 | 아스파라거스새우볶음 18,000 | 유린 18,000 | 우유대하 18,000 | 칠리새우 18,000 | 새우살튀김 18,000 | 홍소우리위 28,000 | 소배필수육 18,000 | 마늘청경채 10,000 | 새우살청경채 15,000 | 청경채표고버섯 15,000 | 부추계란볶음 10,000 | 토마토계란볶음 10,000 | 철판소고기 20,000 | 철판명란 20,000 | 번데기볶음 18,000 | 매운소양볶음 15,000 | 개구리다리튀김 18,000 | 쯔란양고기 15,000 | 마라대하 18,000 | 매콤바지락 15,000 | 마라쪽갈비 18,000 | 깐풍기 18,000",none,none
134,1112754194,송화산시도삭면 2호점,02-468-7826,"['중식', '중식당']",서울특별시 광진구 자양동 6-63,127.0672414,37.5392026,매일 12:00~24:00,"새우아스파라거스 딤섬 8,000 | 삼색딤섬 8,000 | 군만두 딤섬 7,000 | 황금꽃빵 5,000 | 삼선춘권 9,000",4.38,413
135,1887367658,동구식당,02-4670-3333,"['음식점', '한식']",서울특별시 성동구 성수동2가 302-36,127.0514670,37.5437393,금요일 16:00~01:00 | 목요일 16:00~01:00 | 수요일 16:00~01:00 | 화요일 16:00~01:00 | 월요일 16:00~01:00 | 토요일 15:00~01:00 | 일요일 15:00~23:00,"매콤갈비찜 35,000 | 참소라숙회 29,000 | 한우육회 23,000 | 황태구이 15,000 | 도토리묵무침 12,000 | 명란감자전 17,000 | 동구술국 18,000 | 동구라면 7,000 | 옛날떡구이 5,000 | 고슬밥 3,000 | 닭구이 19,000 | 민어조림 19,000",none,none
136,33851123,미즈라,02-6223-1072,"['일식', '일식당']",서울특별시 성동구 성수2가3동 289-39 1층,127.0556614,37.5482156,일요일 휴무 | 평일 17:30~01:00 | 토요일 17:30~01:00,"모듬사시미 小 35,000 | 스키야끼 28,000 | 모듬꼬치 27,000 | 멘치카츠 17,000",4.57,27
137,19934752,차이나플레인 성수점,02-2205-2477,"['중식', '중식당']",서울특별시 성동구 성수동2가 300-1,127.0568898,37.5446283,평일 11:30~22:00 Break Time 15:00~17:00 / L. Last Order 14:30 / D. Last Order 20:50 | 주말 11:30~21:00 Break Time 15:00~17:00 / L. Last Order 14:30 / D. Last Order 19:20,"탕수육 25,000 | 꿔바로우(R) 17,000 | 블랙페퍼 소고기 40,000 | 반반 중새우 [칠리,크림] (10pcs) 40,000 | 삼선누룽지탕 38,000 | 류산슬 36,000 | 양장피 38,000 | 유린기 / 깐풍기 / 라조기 28,000 | 짜장면 7,000 | 삼선짬뽕 9,000 | 새우볶음밥 9,000 | 수제군만두 (5pcs) 10,000 | 매운짜장면 8,000 | 해물볶음짜장면 10,000 | 삼선우동 9,000 | 삼선 백짬뽕 10,000 | 차돌 짬뽕 11,000",4.25,242
138,1886066644,쭈꾸미도사,02-414-4991,"['음식점', '한식']",서울특별시 성동구 성수동2가 315-97,127.0562429,37.5441414,목요일 11:00~23:00 | 수요일 11:00~23:00 | 화요일 11:00~23:00 | 월요일 11:00~23:00 | 금요일 11:00~23:00 평일p.m3~4:30  잠시 쉽니다 | 토요일 13:00~23:00 오후1시부터영업합니다 | 일요일 00:00~23:00 휴무,"대창 쭈꾸미 15,000 | 오리지널 쭈꾸미 13,000 | 육전 9,000 | 치새볼 6,000 | 계란찜 4,000 | 통쭈 14,000",none,none
139,37442101,춘하추우동,010-2733-5327,"['일식', '우동,소바']",서울특별시 성동구 성수동2가 302-13,127.0519472,37.5435726,평일 11:00~21:00 점심 마지막 주문 오후 3시 (브레이크타임 : 오후 3시 ~ 오후 5시) / 저녁 마지막 주문 오후 8시 30분 | 토요일 11:00~15:00 마지막 주문 오후 3시 | 공휴일 휴무 | 일요일 휴무,"우동 5,000 | 카츠동 6,500 | 치즈 카츠 카레 7,500 | 가라아게 4,000 | 냉모밀(판모밀) 6,500",4.42,230
140,37688354,아라수산 성수점,02-466-1867,"['한식', '생선회']",서울특별시 성동구 성수동2가 289-18,127.0540636,37.5478477,평일 15:30~03:00 | 토요일 15:30~01:00 | 일요일 휴무,"광어   소 30,000 | 광어  중 38,000 | 광어   대 45,000 | 우럭  중 35,000 | 우럭   대 42,000 | 참돔 중 40,000 | 참돔  대 48,000 | 생연어  중 28,000 | 생연어   대 36,000 | 도다리 50,000",none,none
141,30821696,신사소곱창 성수점,02-466-5047,"['육류,고기요리', '곱창,막창,양']",서울특별시 성동구 성수동2가 314-38,127.0540929,37.5449479,매일 17:00~00:30 월-일,"소곱창 17,900 | 소대창 17,900 | 소막창 17,900 | 모듬곱창 18,900 | 볶음밥 3,000 | 멸치국수 4,000 | 염통 10,000 | 간천엽 5,000 | 감자, 떡사리 3,000",4.24,109
142,1657432236,낭만순대 성수역본점,02-461-0700,"['음식점', '한식']",서울특별시 성동구 성수동2가 300-3,127.0563488,37.5450398,매일 00:00~24:00 | 일요일 20:30~09:00 휴무,"순대국 8,000 | 토마토순대국 10,000 | 뼈해장국 8,000 | 황태콩나물해장국 7,000 | 치즈돈까스 8,000 | 등심돈까스 7,000 | 고구마치즈돈까스 8,000",4.33,186
143,31398030,봉자마라탕,02-499-8889,"['중식', '중식당']",서울특별시 광진구 자양동 12-5,127.0641050,37.5396810,매일 11:00~24:00,"찹쌀탕수육 13,000 | 삼색야채볶음 12,000 | 향라육슬 13,000 | 어향육슬 12,000 | 궁빠지딩 15,000 | 어향가지볶음 12,000 | 탕고기가지볶음 13,000 | 매운새우볶음 18,000 | 곱창볶음 16,000 | 조개볶음 12,000 | 매운닭고기 25,000 | 돼지간볶음 12,000 | 마라돼지의간 12,000 | 건두부볶음 10,000 | 경장육슬 15,000 | 즈란양고기 15,000 | 즈란염통줄기 13,000 | 건두부데쳐서무침 10,000 | 토마토계란볶음 10,000 | 송화단두부 10,000 | 쇠고기피망볶음 15,000 | 물에익힌돼지고기 15,000 | 매운소천엽볶음 13,000 | 갈비배추절임 15,000 | 갈비당통볶음 15,000 | 볶음산시량피 7,000 | 건두부무침 10,000 | 양고기마라탕 10,000 | 마라탕 6,000 | 마라면 6,000 | 마라무침 6,000 | 단단면 6,000 | 매콤새콤단면 6,000 | 마라면무침 7,000 | 산시량피 6,000 | 볶음면 6,000 | 양주계란볶음 6,000 | 훈둔 6,000 | 물만두 6,000 | 충칭샤브샤브 35,000 | 마라향궈 大 30,000 | 마라향궈 小 25,000",none,none
144,1742420471,경양카츠 성수점,010-2885-9615,"['일식', '돈가스']",서울특별시 성동구 성수동2가 315-33,127.0547499,37.5432665,매일 11:00~01:00 브레이크 타임 14:00~17:30,"갈릭카츠 11,900 | 불닭 돈카츠 11,900 | 안심카츠 12,900 | 떡갈비 카츠 13,900 | 등심카츠 13,900 | 치즈카츠 13,900 | 안심x등심카츠 14,900 | 특등심카츠 17,900 | 족발카츠 19,800 | 수육카츠 23,900",none,none
145,1897382599,해물썬,02-2138-8949,"['한식', '조개요리']",서울특별시 성동구 성수동2가 300-65 현진빌딩 2층,127.0545334,37.5453175,평일 11:30~14:30 Lunch Time | 평일 16:30~11:00 Dinner Time | 토요일 15:00~22:30 | 일요일 휴무,"조개전골(소) 39,000 | 해물썬 감바스 13,900 | 소고기 스키야키 칼국수 8,000 | 크림새우 16,900 | 낙.곱.새 29,000",none,none
146,1162612437,세광양대창 성수점,02-464-4201,"['한식', '곱창,막창,양']",서울특별시 성동구 성수동2가 317-1,127.0574898,37.5438756,매일 12:00~00:00 24:00 마감,"대창구이 (200g) 13,000 | 막창구이 (180g) 13,000 | 특양구이 (130g) 19,000 | 소갈비(220g) 23,000 | 채끝등심(150g) 36,000 | 곱창전골 17,000 | 양볶음밥(2인 분량) 13,000 | 김치우동 7,000 | 냉면(물/비빔) 7,000 | 계란찜 3,000 | [점심특선메뉴] 낙지볶음 8,000 | [점심특선메뉴] 불낙전골 9,000 | [점심특선메뉴]냉면(물/비빔) 7,000",none,none
147,578779804,에머이 성수점,02-499-7174,"['음식점', '베트남음식']",서울특별시 성동구 성수동2가 289-321,127.0572134,37.5454997,매일 10:30~22:30 이용시간 변경(심야영업 임시 중단),"양지 쌀국수 9,800 | 불고기 쌀국수 12,000 | 차돌박이 쌀국수 13,000 | 닭쌀국수 8,900 | 분짜 15,000 | 반쎄오 18,000 | 볶음밥 9,800 | 야채볶음 9,000 | 넴 6,900 | 매운쌀국수 9,800 | 껌팃헤오 9,800 | 고이꾸온 6,900",4.24,291
148,1682551785,BBHAY,010-5744-0838,"['음식점', '카페,디저트']",서울특별시 성동구 성수동2가 272-35,127.0609504,37.5412413,토요일 12:00~18:00 | 금요일 12:00~18:00 | 목요일 12:00~18:00 | 월요일 12:00~18:00 | 수요일 휴무 | 화요일 휴무 | 일요일 13:00~18:00,"아메리카노 4,000 | 라떼 4,500 | 카라멜라떼 5,000 | 플랫화이트 4,500 | 매실에이드 6,500 | 얼그레이 45,000",4.39,101
149,1314356031,슈에뜨펍,010-7672-7053,"['술집', '바(BAR)']",서울특별시 성동구 성수동2가 317-5 지하 1층,127.0570803,37.5434438,토요일 20:00~03:50 | 금요일 20:00~03:50 | 목요일 20:00~03:50 | 수요일 20:00~03:50 | 월요일 20:00~03:50 | 일요일 20:00~03:50 | 화요일 휴무,"새우 멘보샤 11,000 | 모듬 소세지 17,000 | 버터 오징어 구이 20,000 | 버팔로 윙&봉 20,000 | 케이준치킨 샐러드 14,000 | 계절과일 플래터 25,000 | 주류안주교환권(홀덤) 20,000",none,none
150,1798512048,매화반점 본점,02-498-1939,"['중식', '양꼬치']",서울특별시 광진구 자양동 5-11,127.0685104,37.5384530,매일 12:00~01:00,"양꼬치 13,000 | 크림새우 15,000 | 가지볶음 8,000 | 레몬새우 15,000 | 유림기 13,000 | 양갈비 16,000",none,none
151,1716744205,가조쿠,02-466-2177,"['일식', '우동,소바']",서울특별시 성동구 성수동2가 316-77 1층,127.0531352,37.5432429,매일 11:00~20:00 15:00-17:00 브레이크타임 | 평일 11:00~20:00 15:00-17:00 브레이크타임,"온소바 9,000 | 냉소바  9,000 | 가조쿠소바 11,000",4.32,223
152,21037807,이북집 찹쌀순대 성수점,02-464-2270,"['한식', '순대,순댓국']",서울특별시 성동구 성수동2가 273-24,127.0576553,37.5432311,매일 00:00~24:00 365일 연중 무휴,"순대국밥 8,000 | 아바이순대 15,000 | 회냉면 9,000 | 이북집정식 14,000 | 섞어접시 6,000 | 한접시(고기/순대) 6,000 | 함흥물냉면 8,000 | 술국+오소리감투Set 35,000 | 술국+수육Set 39,000 | 야채찹쌀순대 14,000",none,none
